time_step, rms_u, rms_v, rms_w, rms_p
292, 3.72598E-01, 4.55711E-01, 6.20947E-01, 2.24369E-01
293, 3.72308E-01, 4.55801E-01, 6.20909E-01, 2.24219E-01
294, 3.72019E-01, 4.55892E-01, 6.20872E-01, 2.24069E-01
295, 3.71730E-01, 4.55984E-01, 6.20834E-01, 2.23918E-01
296, 3.71440E-01, 4.56077E-01, 6.20796E-01, 2.23768E-01
297, 3.71151E-01, 4.56172E-01, 6.20758E-01, 2.23618E-01
298, 3.70862E-01, 4.56267E-01, 6.20720E-01, 2.23468E-01
299, 3.70572E-01, 4.56363E-01, 6.20681E-01, 2.23318E-01
300, 3.70283E-01, 4.56460E-01, 6.20642E-01, 2.23168E-01
301, 3.69994E-01, 4.56558E-01, 6.20603E-01, 2.23019E-01
302, 3.69705E-01, 4.56657E-01, 6.20563E-01, 2.22869E-01
303, 3.69415E-01, 4.56758E-01, 6.20524E-01, 2.22720E-01
304, 3.69126E-01, 4.56859E-01, 6.20484E-01, 2.22570E-01
305, 3.68837E-01, 4.56961E-01, 6.20444E-01, 2.22421E-01
306, 3.68548E-01, 4.57064E-01, 6.20404E-01, 2.22272E-01
307, 3.68259E-01, 4.57168E-01, 6.20363E-01, 2.22123E-01
308, 3.67970E-01, 4.57274E-01, 6.20322E-01, 2.21975E-01
309, 3.67681E-01, 4.57380E-01, 6.20281E-01, 2.21826E-01
310, 3.67392E-01, 4.57487E-01, 6.20240E-01, 2.21678E-01
311, 3.67103E-01, 4.57595E-01, 6.20198E-01, 2.21530E-01
312, 3.66815E-01, 4.57705E-01, 6.20156E-01, 2.21382E-01
313, 3.66526E-01, 4.57815E-01, 6.20114E-01, 2.21234E-01
314, 3.66237E-01, 4.57926E-01, 6.20072E-01, 2.21087E-01
315, 3.65949E-01, 4.58038E-01, 6.20029E-01, 2.20940E-01
316, 3.65660E-01, 4.58152E-01, 6.19986E-01, 2.20793E-01
317, 3.65371E-01, 4.58266E-01, 6.19943E-01, 2.20646E-01
318, 3.65083E-01, 4.58381E-01, 6.19900E-01, 2.20500E-01
319, 3.64795E-01, 4.58497E-01, 6.19856E-01, 2.20354E-01
320, 3.64506E-01, 4.58614E-01, 6.19812E-01, 2.20208E-01
321, 3.64218E-01, 4.58733E-01, 6.19768E-01, 2.20063E-01
322, 3.63930E-01, 4.58852E-01, 6.19723E-01, 2.19918E-01
323, 3.63642E-01, 4.58972E-01, 6.19678E-01, 2.19773E-01
324, 3.63353E-01, 4.59093E-01, 6.19633E-01, 2.19629E-01
325, 3.63065E-01, 4.59216E-01, 6.19588E-01, 2.19484E-01
326, 3.62777E-01, 4.59339E-01, 6.19542E-01, 2.19341E-01
327, 3.62490E-01, 4.59463E-01, 6.19496E-01, 2.19197E-01
328, 3.62202E-01, 4.59588E-01, 6.19450E-01, 2.19054E-01
329, 3.61914E-01, 4.59714E-01, 6.19403E-01, 2.18912E-01
330, 3.61627E-01, 4.59842E-01, 6.19356E-01, 2.18770E-01
331, 3.61339E-01, 4.59970E-01, 6.19309E-01, 2.18628E-01
332, 3.61052E-01, 4.60099E-01, 6.19261E-01, 2.18487E-01
333, 3.60764E-01, 4.60229E-01, 6.19214E-01, 2.18346E-01
334, 3.60477E-01, 4.60360E-01, 6.19165E-01, 2.18206E-01
335, 3.60190E-01, 4.60492E-01, 6.19117E-01, 2.18066E-01
336, 3.59903E-01, 4.60626E-01, 6.19068E-01, 2.17926E-01
337, 3.59616E-01, 4.60760E-01, 6.19019E-01, 2.17788E-01
338, 3.59329E-01, 4.60895E-01, 6.18969E-01, 2.17649E-01
339, 3.59042E-01, 4.61031E-01, 6.18919E-01, 2.17511E-01
340, 3.58755E-01, 4.61168E-01, 6.18869E-01, 2.17374E-01
341, 3.58469E-01, 4.61306E-01, 6.18819E-01, 2.17237E-01
342, 3.58182E-01, 4.61445E-01, 6.18768E-01, 2.17101E-01
343, 3.57896E-01, 4.61585E-01, 6.18717E-01, 2.16965E-01
344, 3.57610E-01, 4.61726E-01, 6.18665E-01, 2.16830E-01
345, 3.57324E-01, 4.61868E-01, 6.18613E-01, 2.16696E-01
346, 3.57037E-01, 4.62011E-01, 6.18561E-01, 2.16562E-01
347, 3.56752E-01, 4.62155E-01, 6.18508E-01, 2.16429E-01
348, 3.56466E-01, 4.62300E-01, 6.18455E-01, 2.16296E-01
349, 3.56180E-01, 4.62446E-01, 6.18402E-01, 2.16164E-01
350, 3.55894E-01, 4.62593E-01, 6.18348E-01, 2.16032E-01
351, 3.55609E-01, 4.62741E-01, 6.18294E-01, 2.15902E-01
352, 3.55324E-01, 4.62890E-01, 6.18240E-01, 2.15772E-01
