time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
306, 1.09862E-04, 5.83776E-05, 9.09624E-05, 3.48174E-05
307, 1.10383E-04, 5.80198E-05, 9.06920E-05, 3.46434E-05
308, 1.10849E-04, 5.76096E-05, 9.03840E-05, 3.44526E-05
309, 1.11260E-04, 5.71469E-05, 9.00391E-05, 3.42451E-05
310, 1.11618E-04, 5.66314E-05, 8.96581E-05, 3.40209E-05
311, 1.11923E-04, 5.60632E-05, 8.92418E-05, 3.37951E-05
312, 1.12175E-04, 5.55474E-05, 8.87911E-05, 3.36770E-05
313, 1.12374E-04, 5.50429E-05, 8.83067E-05, 3.35427E-05
314, 1.12520E-04, 5.44935E-05, 8.77894E-05, 3.33924E-05
315, 1.12615E-04, 5.38991E-05, 8.72401E-05, 3.32438E-05
316, 1.12658E-04, 5.32600E-05, 8.66595E-05, 3.32905E-05
317, 1.12650E-04, 5.25764E-05, 8.60486E-05, 3.33292E-05
318, 1.12591E-04, 5.27792E-05, 8.54081E-05, 3.33602E-05
319, 1.12482E-04, 5.38828E-05, 8.47389E-05, 3.33838E-05
320, 1.12324E-04, 5.49564E-05, 8.40419E-05, 3.34003E-05
321, 1.12116E-04, 5.59990E-05, 8.33178E-05, 3.34652E-05
322, 1.11965E-04, 5.70098E-05, 8.25675E-05, 3.35812E-05
323, 1.11798E-04, 5.79879E-05, 8.17919E-05, 3.36892E-05
324, 1.11574E-04, 5.89323E-05, 8.09918E-05, 3.37893E-05
325, 1.11294E-04, 5.98421E-05, 8.01680E-05, 3.38818E-05
326, 1.10960E-04, 6.07167E-05, 7.93215E-05, 3.39670E-05
327, 1.10572E-04, 6.19181E-05, 7.84530E-05, 3.40450E-05
328, 1.10133E-04, 6.31873E-05, 7.75634E-05, 3.41160E-05
329, 1.09644E-04, 6.44154E-05, 7.66535E-05, 3.41804E-05
330, 1.09105E-04, 6.56015E-05, 7.57243E-05, 3.42382E-05
331, 1.08520E-04, 6.67444E-05, 7.47764E-05, 3.42896E-05
332, 1.07888E-04, 6.78433E-05, 7.38108E-05, 3.43349E-05
333, 1.07211E-04, 6.88972E-05, 7.28283E-05, 3.43742E-05
334, 1.06492E-04, 6.99053E-05, 7.18298E-05, 3.45028E-05
335, 1.05731E-04, 7.08668E-05, 7.08160E-05, 3.46398E-05
336, 1.04930E-04, 7.17809E-05, 6.97878E-05, 3.47695E-05
337, 1.04091E-04, 7.26471E-05, 6.87460E-05, 3.48921E-05
338, 1.03214E-04, 7.34646E-05, 6.76915E-05, 3.50075E-05
339, 1.02302E-04, 7.42329E-05, 6.66250E-05, 3.51159E-05
340, 1.01356E-04, 7.49516E-05, 6.55475E-05, 3.52174E-05
341, 1.00378E-04, 7.56202E-05, 6.44596E-05, 3.53120E-05
342, 9.93681E-05, 7.62385E-05, 6.33621E-05, 3.53997E-05
343, 9.83290E-05, 7.68060E-05, 6.22560E-05, 3.54807E-05
344, 9.72617E-05, 7.73225E-05, 6.11420E-05, 3.55550E-05
345, 9.61676E-05, 7.77880E-05, 6.00209E-05, 3.56225E-05
346, 9.50482E-05, 7.83019E-05, 5.88935E-05, 3.56834E-05
347, 9.39049E-05, 7.89008E-05, 5.77606E-05, 3.58037E-05
348, 9.27388E-05, 7.94441E-05, 5.66229E-05, 3.59567E-05
349, 9.15515E-05, 7.99320E-05, 5.54812E-05, 3.61014E-05
350, 9.03441E-05, 8.03647E-05, 5.43364E-05, 3.62378E-05
351, 8.91180E-05, 8.07426E-05, 5.31891E-05, 3.63659E-05
352, 8.78743E-05, 8.10659E-05, 5.20402E-05, 3.64855E-05
353, 8.66143E-05, 8.13353E-05, 5.08904E-05, 3.65967E-05
354, 8.57009E-05, 8.15511E-05, 4.97404E-05, 3.66993E-05
355, 8.52019E-05, 8.17139E-05, 4.85911E-05, 3.67933E-05
356, 8.46813E-05, 8.18245E-05, 4.74433E-05, 3.68785E-05
357, 8.41390E-05, 8.18835E-05, 4.62975E-05, 3.69549E-05
358, 8.37664E-05, 8.18917E-05, 4.51545E-05, 3.70225E-05
359, 8.35456E-05, 8.18499E-05, 4.40150E-05, 3.70810E-05
360, 8.32982E-05, 8.17590E-05, 4.28798E-05, 3.71305E-05
361, 8.30240E-05, 8.16199E-05, 4.17495E-05, 3.71707E-05
362, 8.27226E-05, 8.14335E-05, 4.06248E-05, 3.72016E-05
