time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
259, 3.91807E-15, 2.89259E-15, 2.21240E-15, 1.19720E-14
260, 3.21026E-15, 3.33407E-15, 2.21347E-15, 1.09017E-14
261, 3.57201E-15, 2.66443E-15, 2.21455E-15, 1.14933E-14
262, 3.21934E-15, 2.66161E-15, 2.58491E-15, 1.10217E-14
263, 4.29848E-15, 2.65879E-15, 2.21674E-15, 1.04509E-14
264, 3.58706E-15, 2.65597E-15, 2.58748E-15, 8.42182E-15
265, 3.59203E-15, 2.43205E-15, 2.58878E-15, 1.05702E-14
266, 3.23728E-15, 2.65034E-15, 2.59009E-15, 9.04205E-15
267, 3.96210E-15, 2.20627E-15, 2.59141E-15, 1.13503E-14
268, 4.32818E-15, 2.42432E-15, 2.59274E-15, 8.99459E-15
269, 4.33404E-15, 2.86207E-15, 2.59407E-15, 1.22928E-14
270, 3.97821E-15, 3.07896E-15, 2.59542E-15, 1.29444E-14
271, 4.34567E-15, 2.63631E-15, 2.22581E-15, 1.04684E-14
272, 3.98882E-15, 2.63352E-15, 2.59814E-15, 8.70488E-15
273, 4.35718E-15, 2.63073E-15, 2.32100E-15, 1.06752E-14
274, 5.09003E-15, 3.50393E-15, 2.22934E-15, 1.29388E-14
275, 4.36856E-15, 2.62517E-15, 2.23053E-15, 7.76387E-15
276, 4.73873E-15, 2.62240E-15, 2.23173E-15, 9.46715E-15
277, 4.74481E-15, 2.61963E-15, 2.23294E-15, 9.62390E-15
278, 5.48175E-15, 2.18072E-15, 2.23415E-15, 9.97723E-15
279, 4.39095E-15, 2.61411E-15, 2.42165E-15, 9.57566E-15
280, 4.76283E-15, 2.39375E-15, 2.23660E-15, 9.43680E-15
281, 5.13559E-15, 2.60862E-15, 2.23783E-15, 1.02148E-14
282, 5.14194E-15, 2.60588E-15, 2.05248E-15, 9.22497E-15
283, 4.78051E-15, 2.60315E-15, 2.05362E-15, 8.23671E-15
284, 5.15451E-15, 2.60043E-15, 1.86797E-15, 1.52186E-14
285, 5.52935E-15, 3.03067E-15, 2.05592E-15, 1.11269E-14
286, 5.53597E-15, 3.02751E-15, 2.24408E-15, 1.00416E-14
287, 5.17304E-15, 3.02436E-15, 2.24535E-15, 1.05542E-14
288, 4.80920E-15, 2.58962E-15, 2.24662E-15, 8.33198E-15
289, 4.81481E-15, 2.80252E-15, 2.24790E-15, 9.49547E-15
290, 4.44958E-15, 2.58427E-15, 2.24918E-15, 1.14367E-14
291, 4.82591E-15, 2.58160E-15, 2.25047E-15, 8.95962E-15
292, 4.45975E-15, 2.14912E-15, 2.25176E-15, 1.22601E-14
293, 5.20891E-15, 2.57630E-15, 2.06530E-15, 1.19253E-14
294, 4.84224E-15, 2.57367E-15, 2.25436E-15, 8.58002E-15
295, 4.47470E-15, 2.57104E-15, 2.25566E-15, 8.07917E-15
296, 5.22621E-15, 2.56842E-15, 1.88081E-15, 1.11506E-14
297, 5.23188E-15, 2.56582E-15, 1.88190E-15, 1.02043E-14
298, 4.86339E-15, 2.56322E-15, 2.25959E-15, 1.44541E-14
299, 4.49406E-15, 2.56063E-15, 1.88409E-15, 1.04442E-14
300, 4.49880E-15, 2.55806E-15, 2.63927E-15, 8.76026E-15
301, 4.12820E-15, 2.34254E-15, 2.26356E-15, 1.31288E-14
302, 4.50813E-15, 2.34020E-15, 2.26488E-15, 1.21527E-14
303, 4.13668E-15, 2.23160E-15, 2.26621E-15, 1.05359E-14
304, 4.51730E-15, 2.33555E-15, 2.26754E-15, 1.06550E-14
305, 4.14499E-15, 2.22718E-15, 2.26887E-15, 9.81188E-15
306, 4.52628E-15, 2.33094E-15, 2.27021E-15, 1.26225E-14
307, 4.15315E-15, 2.54035E-15, 2.27154E-15, 1.16511E-14
308, 4.53509E-15, 2.43212E-15, 2.27288E-15, 1.07454E-14
309, 4.16114E-15, 2.32411E-15, 2.27422E-15, 1.15028E-14
310, 4.16507E-15, 2.32186E-15, 2.27556E-15, 1.04711E-14
311, 3.78996E-15, 2.10875E-15, 2.27690E-15, 1.09723E-14
